video_path,gt_label,chunk_id,start_sec,end_sec,pred_label,pred_label_raw,confidence,infer_ms,payload_kb,tx_ms,queue_ms,network_delay_ms,first_result_ms,end_to_end_ms,dropped,correct
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,0,0.0,1.68,rock climbing,rock climbing,0.3238741457462311,10.846299999684561,54.744140625,54.744140625,0.0,50.0,115.59044062468456,115.59044062468456,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,1,0.16,1.84,,,0.0,,55.03125,55.03125,0.0,50.0,,,1,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,2,0.32,2.0,rock climbing,rock climbing,0.19213861227035522,8.568099998228718,56.03125,56.03125,0.0,50.0,115.59044062468456,114.59934999822872,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,3,0.48,2.16,rock climbing,rock climbing,0.15849554538726807,8.252800005720928,56.2763671875,56.2763671875,0.0,50.0,115.59044062468456,114.52916719322093,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,4,0.64,2.32,feeding fish,feeding fish,0.13074931502342224,8.339599997270852,53.98046875,53.98046875,0.0,50.0,115.59044062468456,112.32006874727085,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,5,0.8,2.48,rock climbing,rock climbing,0.18181918561458588,9.122700001171324,54.6181640625,54.6181640625,0.0,50.0,115.59044062468456,113.74086406367132,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,6,0.96,2.64,rock climbing,rock climbing,0.12087493389844894,8.74169999588048,52.6357421875,52.6357421875,0.0,50.0,115.59044062468456,111.37744218338048,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,7,1.12,2.8,feeding fish,feeding fish,0.15044885873794556,9.485200003837235,52.154296875,52.154296875,0.0,50.0,115.59044062468456,111.63949687883724,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,8,1.28,2.96,rock climbing,rock climbing,0.1261318475008011,10.078600003907923,51.021484375,51.021484375,0.0,50.0,115.59044062468456,111.10008437890792,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,9,1.44,3.12,,,0.0,,49.2041015625,49.2041015625,0.0,50.0,,,1,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,10,1.6,3.28,rock climbing,rock climbing,0.19782978296279907,9.003200000734068,51.3037109375,51.3037109375,0.0,50.0,115.59044062468456,110.30691093823407,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,11,1.76,3.44,rock climbing,rock climbing,0.18487831950187683,8.846799995808396,48.0029296875,48.0029296875,0.0,50.0,115.59044062468456,106.8497296833084,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,12,1.92,3.6,,,0.0,,46.06640625,46.06640625,0.0,50.0,,,1,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,13,2.08,3.76,climbing tree,climbing tree,0.22053077816963196,9.544000000460073,49.9912109375,49.9912109375,0.0,50.0,115.59044062468456,109.53521093796007,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,14,2.24,3.92,climbing tree,climbing tree,0.22229056060314178,9.223200002452359,48.736328125,48.736328125,0.0,50.0,115.59044062468456,107.95952812745236,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,15,2.4,4.08,climbing tree,climbing tree,0.32842984795570374,9.585399995557964,43.650390625,43.650390625,0.0,50.0,115.59044062468456,103.23579062055796,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,16,2.56,4.24,climbing tree,climbing tree,0.3213745951652527,9.142200004134793,47.7490234375,47.7490234375,0.0,50.0,115.59044062468456,106.89122344163479,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,17,2.72,4.4,playing paintball,playing paintball,0.34720319509506226,10.352000004786532,47.77734375,47.77734375,0.0,50.0,115.59044062468456,108.12934375478653,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,18,2.88,4.56,climbing tree,climbing tree,0.3160870671272278,10.141899998416193,47.7490234375,47.7490234375,0.0,50.0,115.59044062468456,107.89092343591619,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,19,3.04,4.72,,,0.0,,53.6162109375,53.6162109375,0.0,50.0,,,1,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,20,3.2,4.88,playing paintball,playing paintball,0.510807991027832,10.468499996932223,55.78515625,55.78515625,0.0,50.0,115.59044062468456,116.25365624693222,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,21,3.36,5.04,playing paintball,playing paintball,0.2695775032043457,10.611499994411133,56.9931640625,56.9931640625,0.0,50.0,115.59044062468456,117.60466405691113,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,22,3.52,5.2,playing paintball,playing paintball,0.5837329626083374,10.044800001196563,61.0107421875,61.0107421875,0.0,50.0,115.59044062468456,121.05554218869656,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,23,3.68,5.36,playing paintball,playing paintball,0.5541654825210571,10.649100004229695,64.087890625,64.087890625,0.0,50.0,115.59044062468456,124.7369906292297,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,24,3.84,5.52,playing paintball,playing paintball,0.5279163122177124,10.132100003829692,65.8701171875,65.8701171875,0.0,50.0,115.59044062468456,126.00221719132969,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,25,4.0,5.68,playing paintball,playing paintball,0.6205719709396362,9.940999996615574,68.3046875,68.3046875,0.0,50.0,115.59044062468456,128.24568749661557,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,26,4.16,5.84,playing paintball,playing paintball,0.5184842944145203,9.7578999993857,68.517578125,68.517578125,0.0,50.0,115.59044062468456,128.2754781243857,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,27,4.32,6.0,playing paintball,playing paintball,0.5599965453147888,9.88109999889275,68.6689453125,68.6689453125,0.0,50.0,115.59044062468456,128.55004531139275,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,28,4.48,6.16,playing paintball,playing paintball,0.5902077555656433,9.446899995964486,68.7109375,68.7109375,0.0,50.0,115.59044062468456,128.1578374959645,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,29,4.64,6.32,playing paintball,playing paintball,0.5468064546585083,9.948299993993714,68.8154296875,68.8154296875,0.0,50.0,115.59044062468456,128.76372968149371,0,0
