video_path,gt_label,pred_label,confidence,video_correct,n_chunks,n_effective_chunks,n_dropped_chunks,chunk_accuracy,switch_rate,infer_avg_ms,infer_p95_ms,tx_avg_ms,first_result_ms,end_to_end_avg_ms
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,playing paintball,0.3871549930837419,0,29,28,1,0.03571428571428571,0.3333333333333333,9.673996428318787,12.309840000125403,60.63254310344828,60.27583749857149,70.38277153992593
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\_4YTwq0-73Y_000044_000054.mp4,abseiling,abseiling,0.9597843340465001,1,35,35,0,1.0,0.0,10.014428571698122,11.704209998788427,30.073046875,37.362581249384675,40.08747544669812
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\_EDt9CNqqxk_000260_000270.mp4,abseiling,abseiling,0.9896108405343418,1,29,29,0,1.0,0.0,9.828262069088945,10.990979999041883,93.42059536637932,106.99862499925075,103.24885743546825
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\air_drumming\_9SlRyQ2Aio_000192_000202.mp4,air drumming,air drumming,0.8867489755153656,1,29,29,0,0.5172413793103449,0.14285714285714285,10.048155172437967,11.633280000387458,64.71693157327586,72.38922187342541,74.76508674571383
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\air_drumming\_axE99QAhe8_000026_000036.mp4,air drumming,playing organ,0.8877963634098277,0,34,33,1,0.15151515151515152,0.34375,9.418548484642418,10.928780001268024,50.52935431985294,71.67414374943473,59.6156957384303
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\air_drumming\_dbcJuKJQNs_000040_000050.mp4,air drumming,air drumming,0.5441270419038259,1,27,27,0,0.9629629629629629,0.07692307692307693,9.858007407375327,10.85505999835732,67.81286168981481,73.94735937542282,77.67086909719013
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\answering_questions\_5PV4fkZisA_000139_000149.mp4,answering questions,answering questions,0.8891340953963144,1,35,35,0,1.0,0.0,9.767054285267866,11.713260000760783,67.04168526785715,76.94205937479273,76.80873955312501
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\answering_questions\_5VCfqc1Q0Q_000040_000050.mp4,answering questions,answering questions,0.4646459072828293,1,35,35,0,0.45714285714285713,0.35294117647058826,10.513760000113896,14.920319999873746,59.97505580357143,78.67595937638544,70.48881580368533
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\answering_questions\_5W9Fxl_dFE_000186_000196.mp4,answering questions,testifying,0.9469765163958073,0,16,16,0,0.0,0.0,9.840256250299717,11.854075000883313,61.099853515625,73.17523750039982,70.94010976592472
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\applauding\0nd-Gc3HkmU_000019_000029.mp4,applauding,testifying,0.8522429996066623,0,13,12,1,0.0,0.09090909090909091,9.664091666309105,11.279739999554293,45.64212740384615,60.798046874435386,54.880888541309105
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\applauding\0Tq8uFakTbk_000000_000010.mp4,applauding,applauding,0.6515632521721625,1,35,33,2,0.9393939393939394,0.125,9.316315151381511,10.857300001225667,68.08002232142857,87.06371874839533,77.34721003774514
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\applauding\_LHpfh0rXjk_000012_000022.mp4,applauding,auctioning,0.6354783376057943,0,19,19,0,0.10526315789473684,0.3888888888888889,9.588184210626519,11.18283000105293,56.123869243421055,59.92889687517891,65.71205345404758
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\applying_cream\-PBcrI7pXUM_000024_000034.mp4,applying cream,applying cream,0.7111944004893302,1,22,22,0,0.9090909090909091,0.19047619047619047,9.583327272015264,11.588214999756019,35.61851917613637,42.36447187306476,45.20184644815163
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\applying_cream\_-mM9e_yGog_000067_000077.mp4,applying cream,baby waking up,0.3798094971312417,0,35,34,1,0.0,0.5757575757575758,9.15285294136351,10.357885000121314,47.93186383928571,79.17314687758335,57.35390992665763
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\applying_cream\_SUw41KlPBE_000102_000112.mp4,applying cream,applying cream,0.9379494607448577,1,35,33,2,0.9090909090909091,0.0625,9.91949697014537,12.250440000207158,46.333984375,57.133406251639826,56.293135701205976
