video_path,gt_label,chunk_id,start_sec,end_sec,pred_label,pred_label_raw,confidence,infer_ms,payload_kb,tx_ms,queue_ms,network_delay_ms,first_result_ms,end_to_end_ms,dropped,correct
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,0,0.0,3.6,rock climbing,rock climbing,0.27791497111320496,9.457300002395641,100.810546875,100.810546875,0.0,20.0,130.26784687739564,130.26784687739564,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,1,0.32,3.92,rock climbing,rock climbing,0.1729310154914856,9.069300002011005,104.767578125,104.767578125,0.0,20.0,130.26784687739564,133.836878127011,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,2,0.64,4.24,rock climbing,rock climbing,0.15126819908618927,10.432899995066691,101.7294921875,101.7294921875,0.0,20.0,130.26784687739564,132.1623921825667,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,3,0.96,4.56,rock climbing,rock climbing,0.17621129751205444,8.567900003981777,100.384765625,100.384765625,0.0,20.0,130.26784687739564,128.95266562898178,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,4,1.28,4.88,playing paintball,playing paintball,0.15529921650886536,10.0626999992528,106.806640625,106.806640625,0.0,20.0,130.26784687739564,136.8693406242528,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,5,1.6,5.2,climbing tree,climbing tree,0.17554201185703278,9.858099998382386,112.314453125,112.314453125,0.0,20.0,130.26784687739564,142.1725531233824,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,6,1.92,5.52,climbing tree,climbing tree,0.18192635476589203,9.708400000818074,111.9365234375,111.9365234375,0.0,20.0,130.26784687739564,141.64492343831807,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,7,2.24,5.84,playing paintball,playing paintball,0.43005114793777466,14.570999999705236,117.25390625,117.25390625,0.0,20.0,130.26784687739564,151.82490624970524,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,8,2.56,6.16,playing paintball,playing paintball,0.5556586384773254,10.219100004178472,116.4599609375,116.4599609375,0.0,20.0,130.26784687739564,146.67906094167847,0,0
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,9,2.88,6.48,playing paintball,playing paintball,0.4144829213619232,8.875699997588526,115.1630859375,115.1630859375,0.0,20.0,130.26784687739564,144.03878593508853,0,0
