video_path,gt_label,pred_label,confidence,video_correct,n_chunks,n_effective_chunks,n_dropped_chunks,chunk_accuracy,switch_rate,infer_avg_ms,infer_p95_ms,tx_avg_ms,first_result_ms,end_to_end_avg_ms
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\-3B32lodo2M_000059_000069.mp4,abseiling,playing paintball,0.4521961472928524,0,26,19,7,0.0,0.2777777777777778,10.571710526786966,11.350080000556773,29.992337740384617,136.70384999993257,140.62711759915538
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\_4YTwq0-73Y_000044_000054.mp4,abseiling,abseiling,0.9854777317780715,1,32,26,6,1.0,0.0,10.334561537932201,10.775124998872343,14.7332763671875,125.4471234366938,124.96279170620143
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\abseiling\_EDt9CNqqxk_000260_000270.mp4,abseiling,abseiling,0.9877958918611208,1,26,24,2,1.0,0.0,10.244412499559985,11.012980000487005,47.08541165865385,160.80269843761926,157.25950852820583
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\air_drumming\_9SlRyQ2Aio_000192_000202.mp4,air drumming,air drumming,0.8574083030223847,1,26,20,6,0.5,0.05263157894736842,10.132354999768722,11.437690001912415,32.27272385817308,142.9069328144542,142.4095034372687
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\air_drumming\_axE99QAhe8_000026_000036.mp4,air drumming,playing organ,0.8409709990024566,0,31,23,8,0.30434782608695654,0.5909090909090909,10.739426087124942,12.04709000085131,26.042874243951612,143.0674437508569,137.34459762245103
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\air_drumming\_dbcJuKJQNs_000040_000050.mp4,air drumming,air drumming,0.5447893696171897,1,24,22,2,0.9545454545454546,0.09523809523809523,10.29029090932454,11.075735003032605,33.685343424479164,145.93834531275206,144.03620710250635
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\answering_questions\_5PV4fkZisA_000139_000149.mp4,answering questions,answering questions,0.8525560796260834,1,32,26,6,1.0,0.0,10.519700000328998,11.487874999147607,33.51141357421875,144.8779421861691,144.04700619023285
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\answering_questions\_5VCfqc1Q0Q_000040_000050.mp4,answering questions,answering questions,0.44668322222100365,1,32,26,6,0.6923076923076923,0.2,10.411150000576386,10.978875002365385,30.25714111328125,145.64149062524666,140.80849825778793
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\answering_questions\_5W9Fxl_dFE_000186_000196.mp4,answering questions,testifying,0.9493850529193878,0,13,10,3,0.0,0.0,10.364819999449537,11.386669999410515,30.52801983173077,142.04005624944693,140.88708562444953
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\applauding\0nd-Gc3HkmU_000019_000029.mp4,applauding,testifying,0.7791140824556351,0,10,10,0,0.0,0.1111111111111111,10.622910000165575,11.327660000461037,23.07822265625,136.29544843838084,133.70113265641558
